,cid,pid,activity,cid_binary_weights,pid_binary_weights
2164,2265,2W2I_A,0,0.9586798840684618,0.9917042457966869
2165,522325,2W2I_A,0,0.9727516845745626,0.9917042457966869
2166,6009,2W2I_A,0,0.9628296128176693,0.9917042457966869
2167,3559,2W2I_A,0,0.9733306504033563,0.9917042457966869
2168,5155,2W2I_A,0,0.9656558490789984,0.9917042457966869
2169,3396,2W2I_A,0,0.9823441174543068,0.9917042457966869
2170,3267,2W2I_A,0,0.9948644951194948,0.9917042457966869
2171,2720,2W2I_A,0,0.9636120854650075,0.9917042457966869
2172,2763,2W2I_A,0,0.9301362031625802,0.9917042457966869
2173,4107,2W2I_A,0,0.9979546357734936,0.9917042457966869
2174,3672,2W2I_A,0,0.9614802868496721,0.9917042457966869
2175,3672,2W2I_A,0,0.9614802868496721,0.9917042457966869
2176,3335,2W2I_A,0,0.9823031310502016,0.9917042457966869
2177,2662,2W2I_A,0,0.9917807111561886,0.9917042457966869
2178,2812,2W2I_A,0,0.9749835676310188,0.9917042457966869
2179,4033,2W2I_A,0,0.9078373984038539,0.9917042457966869
2180,4621,2W2I_A,0,0.9775957543275375,0.9917042457966869
2181,2537,2W2I_A,0,0.9063112764918455,0.9917042457966869
2182,4837,2W2I_A,0,0.9844302901570376,0.9917042457966869
2183,1986,2W2I_A,0,0.9759121664723481,0.9917042457966869
2184,5281070,2W2I_A,0,0.8765465676633638,0.9917042457966869
2185,3647,2W2I_A,1,0.9692913055369436,0.9917042457966869
2186,681,2W2I_A,1,0.9353400888693885,0.9917042457966869
2187,4909,2W2I_A,0,0.9558140904869693,0.9917042457966869
2188,2266,2W2I_A,0,0.9552526556333185,0.9917042457966869
2189,2727,2W2I_A,0,0.8808030493517403,0.9917042457966869
2190,5560,2W2I_A,0,0.9472048454325808,0.9917042457966869
2191,4632,2W2I_A,0,0.9991429373151683,0.9917042457966869
2192,2375,2W2I_A,0,0.9878594126629051,0.9917042457966869
2193,1046,2W2I_A,0,0.9524917752839509,0.9917042457966869
2194,4197,2W2I_A,0,0.970039657387836,0.9917042457966869
2195,4753,2W2I_A,0,0.9137619928159126,0.9917042457966869
2196,4764,2W2I_A,0,0.9710938430777085,0.9917042457966869
2197,5333,2W2I_A,0,0.9456363302100556,0.9917042457966869
2198,2722,2W2I_A,1,0.9357557262446481,0.9917042457966869
2199,6172,2W2I_A,0,0.9768729320508153,0.9917042457966869
2200,5280360,2W2I_A,0,0.9846689407122311,0.9917042457966869
2201,2197,2W2I_A,0,0.9950605861025488,0.9917042457966869
2202,3408,2W2I_A,0,0.989187329137177,0.9917042457966869
2203,938,2W2I_A,0,0.9528942430354306,0.9917042457966869
2204,5335,2W2I_A,0,0.9869881374831458,0.9917042457966869
2205,190,2W2I_A,0,0.9592150206469521,0.9917042457966869
2206,1203,2W2I_A,1,0.9806259635197773,0.9917042457966869
2207,4138,2W2I_A,1,0.9404041038219396,0.9917042457966869
2208,637566,2W2I_A,0,0.9499712822030396,0.9917042457966869
2209,21307,2W2I_A,0,0.9506942330654273,0.9917042457966869
2210,2520,2W2I_A,0,0.979296619850512,0.9917042457966869
2211,21109,2W2I_A,0,0.9744932595579981,0.9917042457966869
2212,4543,2W2I_A,0,0.968079760320074,0.9917042457966869
2213,2733,2W2I_A,0,0.9819878595714394,0.9917042457966869
2214,5479,2W2I_A,0,0.9178224176029305,0.9917042457966869
2215,6852391,2W2I_A,0,0.9729428008355351,0.9917042457966869
2216,4212,2W2I_A,0,0.9680385122472087,0.9917042457966869
2217,936,2W2I_A,0,0.9515340594048562,0.9917042457966869
2218,4599,2W2I_A,0,0.9393373130466686,0.9917042457966869
2219,2391,2W2I_A,0,0.9782884497031032,0.9917042457966869
2220,4641,2W2I_A,0,0.9314805204342578,0.9917042457966869
2221,5070,2W2I_A,0,0.9904895025893992,0.9917042457966869
2222,2378,2W2I_A,0,0.9953374603707877,0.9917042457966869
2223,9878,2W2I_A,0,0.9378188566711045,0.9917042457966869
2224,15459,2W2I_A,0,0.9988549784555368,0.9917042457966869
2225,4495,2W2I_A,0,0.9560565544715155,0.9917042457966869
2226,3373,2W2I_A,0,0.9786033169192879,0.9917042457966869
2227,5319,2W2I_A,0,0.9735486304644156,0.9917042457966869
2228,41684,2W2I_A,0,0.9717905637259633,0.9917042457966869
2229,3657,2W2I_A,0,0.9551202199171598,0.9917042457966869
2230,3883,2W2I_A,1,0.9831663907617396,0.9917042457966869
2231,2904,2W2I_A,0,0.9857419638303624,0.9917042457966869
2232,4612,2W2I_A,0,0.9788697598735934,0.9917042457966869
2233,4055,2W2I_A,0,0.954906618216827,0.9917042457966869
2234,2353,2W2I_A,0,0.9754719033133847,0.9917042457966869
2235,3519,2W2I_A,0,0.9085860146832895,0.9917042457966869
2236,750,2W2I_A,0,0.9814191105607979,0.9917042457966869
2237,2123,2W2I_A,0,0.9833213530121878,0.9917042457966869
2238,459617,2W2I_A,0,0.9687505934488213,0.9917042457966869
2239,4760,2W2I_A,0,0.9884066970659989,0.9917042457966869
2240,3100,2W2I_A,0,0.9598217922174466,0.9917042457966869
2241,5523,2W2I_A,0,0.9993810989798896,0.9917042457966869
2242,5510,2W2I_A,0,0.9832388420829381,0.9917042457966869
2243,55245,2W2I_A,0,0.989447181417163,0.9917042457966869
2244,8975,2W2I_A,0,0.9889292585189102,0.9917042457966869
2245,853,2W2I_A,0,0.9361415606131114,0.9917042457966869
2246,3366,2W2I_A,0,0.9486811214668377,0.9917042457966869
2247,3516,2W2I_A,0,0.9951531338415616,0.9917042457966869
2248,3446,2W2I_A,0,0.9330118978534777,0.9917042457966869
2249,3599,2W2I_A,0,0.9838034757094064,0.9917042457966869
2250,5282381,2W2I_A,0,0.9653763904735292,0.9917042457966869
2251,2724385,2W2I_A,0,0.9906228282922702,0.9917042457966869
2252,60854,2W2I_A,0,0.9768990310969491,0.9917042457966869
2253,91610,2W2I_A,1,0.979769928908969,0.9917042457966869
2254,2581,2W2I_A,0,0.966867381424101,0.9917042457966869
2255,2708,2W2I_A,0,0.9734081617542756,0.9917042457966869
2256,2206,2W2I_A,0,0.968422312082971,0.9917042457966869
2257,4680,2W2I_A,0,0.9865234458374861,0.9917042457966869
2258,4100,2W2I_A,0,0.9234916509364852,0.9917042457966869
2259,2157,2W2I_A,0,0.9757826728543993,0.9917042457966869
2260,4497,2W2I_A,0,0.9878606414408256,0.9917042457966869
2261,2249,2W2I_A,0,0.9662875404430059,0.9917042457966869
2262,942,2W2I_A,0,0.9584843202891128,0.9917042457966869
2263,2462,2W2I_A,0,0.9762992557693679,0.9917042457966869
2264,4409,2W2I_A,0,0.976849770812152,0.9917042457966869
2265,4509,2W2I_A,0,0.9739385370860487,0.9917042457966869
2266,4421,2W2I_A,0,0.9825487892152226,0.9917042457966869
2267,5735,2W2I_A,0,0.9367322290744056,0.9917042457966869
2268,4456,2W2I_A,0,0.9441490840183673,0.9917042457966869
2269,596,2W2I_A,0,0.9600915607938986,0.9917042457966869
2270,64139,2W2I_A,0,0.8285188567595579,0.9917042457966869
2271,54676228,2W2I_A,0,0.9841449279121803,0.9917042457966869
2272,4534,2W2I_A,1,0.9526104654611458,0.9917042457966869
2273,896,2W2I_A,0,0.9779839359219428,0.9917042457966869
2274,2202,2W2I_A,0,0.9588199091072236,0.9917042457966869
2275,41781,2W2I_A,0,0.9775197675148608,0.9917042457966869
2276,4775,2W2I_A,0,0.9972013182681551,0.9917042457966869
2277,657308,2W2I_A,0,0.9715229124511874,0.9917042457966869
2278,3675,2W2I_A,0,0.9872773312683308,0.9917042457966869
2279,4236,2W2I_A,0,0.9375038373595089,0.9917042457966869
2280,26987,2W2I_A,0,0.9617687299678193,0.9917042457966869
2281,3229,2W2I_A,0,0.9580718107313849,0.9917042457966869
2282,16363,2W2I_A,0,0.9815343438088426,0.9917042457966869
2283,37542,2W2I_A,0,0.9634982464032326,0.9917042457966869
2284,4992,2W2I_A,0,0.9791107569758976,0.9917042457966869
2285,3878,2W2I_A,0,0.9736947419771755,0.9917042457966869
2286,16684434,2W2I_A,0,0.9426609784699487,0.9917042457966869
2287,2910,2W2I_A,0,0.9767367986358912,0.9917042457966869
2288,2913,2W2I_A,0,0.968092215402871,0.9917042457966869
2289,6010,2W2I_A,0,0.9968139502363875,0.9917042457966869
2290,2995,2W2I_A,0,0.9850527180815032,0.9917042457966869
2291,5405,2W2I_A,0,0.9885244233968059,0.9917042457966869
2292,4211,2W2I_A,0,0.9938005729952836,0.9917042457966869
2293,166583,2W2I_A,0,0.9862890484138787,0.9917042457966869
2294,119,2W2I_A,0,0.9895065136879233,0.9917042457966869
2295,443958,2W2I_A,0,0.9794625423787864,0.9917042457966869
2296,441314,2W2I_A,0,0.9532005317579475,0.9917042457966869
2297,5950,2W2I_A,0,0.9888779864904333,0.9917042457966869
2298,3342,2W2I_A,0,0.9207993668642259,0.9917042457966869
2299,2585,2W2I_A,1,0.9837409159424141,0.9917042457966869
2300,4748,2W2I_A,0,0.9689631100596705,0.9917042457966869
2301,1148,2W2I_A,0,0.9734216150401105,0.9917042457966869
2302,10365,2W2I_A,0,0.986306006963872,0.9917042457966869
2303,4436,2W2I_A,0,0.9876413481959027,0.9917042457966869
2304,2343,2W2I_A,0,0.9837107978022139,0.9917042457966869
2305,5073,2W2I_A,0,0.9862017262436384,0.9917042457966869
2306,3151,2W2I_A,0,0.9872726205729315,0.9917042457966869
2307,4205,2W2I_A,0,0.9512453252191535,0.9917042457966869
2308,7741,2W2I_A,0,0.8369003962651633,0.9917042457966869
2309,1814,2W2I_A,0,0.9609594570331385,0.9917042457966869
2310,3016,2W2I_A,0,0.9769299783025632,0.9917042457966869
2311,2160,2W2I_A,0,0.9743529887753559,0.9917042457966869
2312,3182,2W2I_A,0,0.9834909339520631,0.9917042457966869
2313,3598,2W2I_A,0,0.9780248387922539,0.9917042457966869
2314,47528,2W2I_A,0,0.9813663322252525,0.9917042457966869
2315,4174,2W2I_A,0,0.9634853493245249,0.9917042457966869
2316,1302,2W2I_A,0,0.9974032100581285,0.9917042457966869
2317,581,2W2I_A,1,0.932628649713274,0.9917042457966869
2318,7699,2W2I_A,0,0.991243295897431,0.9917042457966869
2319,5566,2W2I_A,0,0.9510974467302271,0.9917042457966869
2320,4913,2W2I_A,0,0.9956780961112149,0.9917042457966869
2321,5311067,2W2I_A,0,0.9738726249241267,0.9917042457966869
2322,4189,2W2I_A,0,0.9798048812603367,0.9917042457966869
2323,9642,2W2I_A,0,0.9826834305572971,0.9917042457966869
2324,236702,2W2I_A,0,0.9691795273733844,0.9917042457966869
2325,5388962,2W2I_A,0,0.9147465320618847,0.9917042457966869
2326,5593,2W2I_A,0,0.9894855647837902,0.9917042457966869
2327,4544,2W2I_A,0,0.9724507276699512,0.9917042457966869
2328,3278,2W2I_A,0,0.9718268962319806,0.9917042457966869
2329,2141,2W2I_A,0,0.9281597195487191,0.9917042457966869
2330,3759,2W2I_A,0,0.9747170627360477,0.9917042457966869
2331,4101,2W2I_A,0,0.8946224832316557,0.9917042457966869
2332,74989,2W2I_A,0,0.9806519059982739,0.9917042457966869
2333,65359,2W2I_A,0,0.9644953068313373,0.9917042457966869
2334,5326,2W2I_A,0,0.9769913298424148,0.9917042457966869
2335,2803,2W2I_A,0,0.9799143596077239,0.9917042457966869
2336,441207,2W2I_A,0,0.9868716847125154,0.9917042457966869
2337,5325,2W2I_A,0,0.9666655715789412,0.9917042457966869
2338,5453,2W2I_A,0,0.8157276588126477,0.9917042457966869
2339,5353788,2W2I_A,0,0.9838238313466597,0.9917042457966869
2340,44093,2W2I_A,0,0.9572069767335425,0.9917042457966869
2341,564,2W2I_A,0,0.9773394002226137,0.9917042457966869
2342,169870,2W2I_A,0,0.9882179931883796,0.9917042457966869
2343,5641,2W2I_A,0,0.9883393960522767,0.9917042457966869
2344,4173,2W2I_A,0,0.9455469025686039,0.9917042457966869
2345,2471,2W2I_A,1,0.9774915526283776,0.9917042457966869
2346,1981,2W2I_A,0,0.9812500704002165,0.9917042457966869
2347,5744,2W2I_A,0,0.9916729412048434,0.9917042457966869
2348,5284550,2W2I_A,0,0.9709197915510783,0.9917042457966869
2349,3001,2W2I_A,0,0.9888021581305816,0.9917042457966869
2350,4044,2W2I_A,0,0.9652964011348308,0.9917042457966869
2351,836,2W2I_A,1,0.9495420743005243,0.9917042457966869
2352,4915,2W2I_A,0,0.9750731803065392,0.9917042457966869
2353,401,2W2I_A,0,0.8218060623980802,0.9917042457966869
2354,10607,2W2I_A,0,0.982803133260972,0.9917042457966869
2355,2950,2W2I_A,0,0.8842879251090662,0.9917042457966869
2356,1548887,2W2I_A,1,0.9647692579306378,0.9917042457966869
2357,19529,2W2I_A,0,0.9687530172645932,0.9917042457966869
2358,60198,2W2I_A,0,0.97488351316578,0.9917042457966869
2359,34312,2W2I_A,0,0.9450426078342841,0.9917042457966869
2360,3065,2W2I_A,0,0.9722765037711717,0.9917042457966869
2361,5386,2W2I_A,0,0.9712928063520702,0.9917042457966869
2362,5327,2W2I_A,0,0.9639128869664032,0.9917042457966869
2363,4260,2W2I_A,0,0.9765797836865794,0.9917042457966869
2364,3775,2W2I_A,0,0.9463488521780187,0.9917042457966869
2365,3440,2W2I_A,0,0.8852896130642756,0.9917042457966869
2366,3610,2W2I_A,0,0.9515272412184026,0.9917042457966869
2367,1989,2W2I_A,0,0.981678301238039,0.9917042457966869
2368,2365,2W2I_A,0,0.9795829846639529,0.9917042457966869
2369,247839,2W2I_A,0,0.9479586858904874,0.9917042457966869
2370,441130,2W2I_A,0,0.9686796335360174,0.9917042457966869
2371,3728,2W2I_A,1,0.9589770446919661,0.9917042457966869
2372,5280489,2W2I_A,0,0.9810866941193223,0.9917042457966869
2373,3331,2W2I_A,0,0.9495420083713028,0.9917042457966869
2374,861,2W2I_A,0,0.9776441572914153,0.9917042457966869
2375,123606,2W2I_A,0,0.9656533702354685,0.9917042457966869
2376,4463,2W2I_A,0,0.973210389466724,0.9917042457966869
2377,73180,2W2I_A,0,0.929322268925968,0.9917042457966869
2378,71329,2W2I_A,0,0.9765802424183035,0.9917042457966869
2379,5344,2W2I_A,0,0.9807824113837741,0.9917042457966869
2380,5284583,2W2I_A,0,0.9523232469103181,0.9917042457966869
2381,2284,2W2I_A,0,0.961365539344371,0.9917042457966869
2382,31307,2W2I_A,0,0.9674108254396461,0.9917042457966869
2383,5002,2W2I_A,0,0.9897075866340709,0.9917042457966869
2384,4740,2W2I_A,0,0.965832619795331,0.9917042457966869
2385,5503,2W2I_A,0,0.9286663026213453,0.9917042457966869
2386,2118,2W2I_A,0,0.9672403609129994,0.9917042457966869
2387,54677971,2W2I_A,0,0.9936729477800165,0.9917042457966869
2388,4201,2W2I_A,0,0.9688239506409146,0.9917042457966869
2389,5717,2W2I_A,0,0.9891362983577839,0.9917042457966869
2390,4114,2W2I_A,0,0.9578119908691771,0.9917042457966869
2391,2796,2W2I_A,0,0.9736549832291356,0.9917042457966869
2392,5995,2W2I_A,0,0.9846981909489497,0.9917042457966869
2393,2187,2W2I_A,0,0.9537711846271721,0.9917042457966869
2394,5577,2W2I_A,0,0.9812274376773751,0.9917042457966869
2395,5225092,2W2I_A,0,0.9575427434618128,0.9917042457966869
2396,3372,2W2I_A,0,0.9870229765117277,0.9917042457966869
2397,30323,2W2I_A,1,0.9883501696672271,0.9917042457966869
2398,39042,2W2I_A,0,0.9857693820465834,0.9917042457966869
2399,5340,2W2I_A,0,0.9749672638381722,0.9917042457966869
2400,5757,2W2I_A,0,0.9989819478855311,0.9917042457966869
2401,222757,2W2I_A,0,0.9852188357013255,0.9917042457966869
2402,5336,2W2I_A,0,0.9715957969189186,0.9917042457966869
2403,2732,2W2I_A,0,0.9368881368457185,0.9917042457966869
2404,2966,2W2I_A,0,0.9360248425585911,0.9917042457966869
2405,4917,2W2I_A,0,0.9965364391607208,0.9917042457966869
2406,2474,2W2I_A,0,0.9667147807026666,0.9917042457966869
2407,16124,2W2I_A,1,0.6904877038223735,0.9917042457966869
2408,2955,2W2I_A,0,0.8925297378617794,0.9917042457966869
2409,6726,2W2I_A,0,0.9720020913552864,0.9917042457966869
2410,3639,2W2I_A,0,0.9331671696339987,0.9917042457966869
2411,2968,2W2I_A,0,0.9245000818259892,0.9917042457966869
2412,6674,2W2I_A,0,0.9846435361644077,0.9917042457966869
2413,4781,2W2I_A,0,0.9638122655368075,0.9917042457966869
2414,2726,2W2I_A,0,0.9593152737913055,0.9917042457966869
2415,3767,2W2I_A,0,0.9892492078252504,0.9917042457966869
2416,71771,2W2I_A,0,0.9849840825571388,0.9917042457966869
2417,1985,2W2I_A,0,0.9462000184155822,0.9917042457966869
2418,2895,2W2I_A,0,0.9715396182435777,0.9917042457966869
2419,667490,2W2I_A,1,0.9876167596338964,0.9917042457966869
2420,4828,2W2I_A,0,0.9560894470926512,0.9917042457966869
2421,5745,2W2I_A,0,0.9757893940953496,0.9917042457966869
2422,2762,2W2I_A,0,0.9887307578156064,0.9917042457966869
2423,3742,2W2I_A,0,0.9914130457926668,0.9917042457966869
2424,3690,2W2I_A,0,0.9305519624510052,0.9917042457966869
2425,17134,2W2I_A,0,0.9764415726372558,0.9917042457966869
2426,34633,2W2I_A,0,0.9707960970810863,0.9917042457966869
2427,119607,2W2I_A,0,0.9720609442996445,0.9917042457966869
2428,4633,2W2I_A,0,0.9690836640799173,0.9917042457966869
2429,4935,2W2I_A,0,0.9686234987202226,0.9917042457966869
2430,3475,2W2I_A,0,0.9542404826529429,0.9917042457966869
2431,4723,2W2I_A,0,0.8802031293912106,0.9917042457966869
2432,2907,2W2I_A,0,0.9059476121837754,0.9917042457966869
2433,68602,2W2I_A,0,0.8225307272464052,0.9917042457966869
2434,24066,2W2I_A,0,0.8954508905243701,0.9917042457966869
2435,6741,2W2I_A,0,0.9905872763833732,0.9917042457966869
2436,3371,2W2I_A,0,0.9750785147074047,0.9917042457966869
2437,8569,2W2I_A,0,0.9510486690416309,0.9917042457966869
2438,4843,2W2I_A,0,0.9499990861249437,0.9917042457966869
2439,3955,2W2I_A,0,0.9801074384329855,0.9917042457966869
2440,3125,2W2I_A,0,0.9760626543120405,0.9917042457966869
2441,3053,2W2I_A,1,0.9681508767892768,0.9917042457966869
2442,727,2W2I_A,0,0.7931287376966859,0.9917042457966869
2443,3739,2W2I_A,0,0.9436543194481144,0.9917042457966869
2444,3902,2W2I_A,0,0.9628783204341326,0.9917042457966869
2445,5951,2W2I_A,0,0.9828734909608343,0.9917042457966869
2446,26248,2W2I_A,0,0.9727147524129556,0.9917042457966869
2447,150311,2W2I_A,0,0.9833196445843794,0.9917042457966869
2448,2758,2W2I_A,0,0.92820381138493,0.9917042457966869
2449,4493,2W2I_A,0,0.9486911245542663,0.9917042457966869
2450,4030,2W2I_A,0,0.9857241656827817,0.9917042457966869
2451,36339,2W2I_A,0,0.9786747157342524,0.9917042457966869
2452,2477,2W2I_A,0,0.9752317814915188,0.9917042457966869
2453,5526,2W2I_A,0,0.9544260143021143,0.9917042457966869
2454,5342,2W2I_A,1,0.9814788929313973,0.9917042457966869
2455,4688,2W2I_A,0,0.9415871474929233,0.9917042457966869
2456,2345,2W2I_A,0,0.9815060112322025,0.9917042457966869
2457,785,2W2I_A,0,0.9803411323214946,0.9917042457966869
2458,53708,2W2I_A,0,0.950508556041998,0.9917042457966869
2459,5910,2W2I_A,0,0.96187420283986,0.9917042457966869
2460,5472,2W2I_A,0,0.9793538263641538,0.9917042457966869
2461,3397,2W2I_A,0,0.9976627669425497,0.9917042457966869
2462,158781,2W2I_A,0,0.9787439241983813,0.9917042457966869
2463,15541,2W2I_A,0,0.9643849074506122,0.9917042457966869
2464,452110,2W2I_A,0,0.9936864784791485,0.9917042457966869
2465,3348,2W2I_A,0,0.982014629192605,0.9917042457966869
2466,1349907,2W2I_A,0,0.7267645297080457,0.9917042457966869
2467,3202,2W2I_A,0,0.8818298668036396,0.9917042457966869
2468,5358,2W2I_A,0,0.9856209355837859,0.9917042457966869
2469,3463,2W2I_A,0,0.9912196723373426,0.9917042457966869
2470,39186,2W2I_A,0,0.9797659320169396,0.9917042457966869
2471,4605,2W2I_A,0,0.9875839401342316,0.9917042457966869
2472,11333,2W2I_A,0,0.9846495066264538,0.9917042457966869
2473,3025,2W2I_A,1,0.9814457229577505,0.9917042457966869
2474,7638,2W2I_A,0,0.9839905649519621,0.9917042457966869
2475,8768,2W2I_A,1,0.9387250337279818,0.9917042457966869
2476,2678,2W2I_A,0,0.9751231906340627,0.9917042457966869
2477,7184,2W2I_A,0,0.9772670871741675,0.9917042457966869
2478,833,2W2I_A,0,0.9563279876290505,0.9917042457966869
2479,5282415,2W2I_A,0,0.9850208540957872,0.9917042457966869
2480,4943,2W2I_A,0,0.9229239118186351,0.9917042457966869
2481,5280934,2W2I_A,0,0.9756052602599731,0.9917042457966869
2482,4021,2W2I_A,0,0.9202829578758777,0.9917042457966869
2483,3117,2W2I_A,0,0.4158204661479191,0.9917042457966869
2484,4086,2W2I_A,0,0.9431295045516261,0.9917042457966869
2485,221125,2W2I_A,0,0.9864309526120142,0.9917042457966869
2486,2337,2W2I_A,0,0.979924046424825,0.9917042457966869
2487,994,2W2I_A,0,0.9740791971052598,0.9917042457966869
2488,2801,2W2I_A,0,0.9450177124205763,0.9917042457966869
2489,1123,2W2I_A,0,0.8922363601221879,0.9917042457966869
2490,5578,2W2I_A,0,0.9790104089941205,0.9917042457966869
2491,84029,2W2I_A,0,0.9894060985247716,0.9917042457966869
2492,5709,2W2I_A,0,0.9529358299271586,0.9917042457966869
2493,4848,2W2I_A,0,0.9838909488462677,0.9917042457966869
2494,9046,2W2I_A,0,0.9943155294512627,0.9917042457966869
2495,3715,2W2I_A,0,0.9804773975335731,0.9917042457966869
2496,57469,2W2I_A,0,0.943032523938409,0.9917042457966869
2497,3488,2W2I_A,0,0.9859113911388114,0.9917042457966869
2498,2788,2W2I_A,1,0.9524634779751295,0.9917042457966869
2499,27447,2W2I_A,0,0.9827975826978321,0.9917042457966869
2500,2148,2W2I_A,0,0.9960187149462337,0.9917042457966869
2501,4235,2W2I_A,0,0.971147611531288,0.9917042457966869
2502,115163,2W2I_A,0,0.9817512563795957,0.9917042457966869
2503,4411,2W2I_A,0,0.9817378294812757,0.9917042457966869
2504,19003,2W2I_A,0,0.9760619299010524,0.9917042457966869
2505,392622,2W2I_A,0,0.9855618564719887,0.9917042457966869
2506,285033,2W2I_A,0,0.9859047661233005,0.9917042457966869
2507,72385,2W2I_A,0,0.9836964747379864,0.9917042457966869
2508,16623,2W2I_A,0,0.9802407112081369,0.9917042457966869
2509,5039,2W2I_A,0,0.9712499998208705,0.9917042457966869
2510,3394,2W2I_A,0,0.919862692306862,0.9917042457966869
2511,4199,2W2I_A,0,0.9848963849226401,0.9917042457966869
2512,3365,2W2I_A,0,0.9535044316546758,0.9917042457966869
2513,4168,2W2I_A,0,0.9797384926263315,0.9917042457966869
2514,164739,2W2I_A,1,0.9210408878568348,0.9917042457966869
2515,2578,2W2I_A,0,0.9518478317331606,0.9917042457966869
2516,5284627,2W2I_A,0,0.9238106035344656,0.9917042457966869
2517,2435,2W2I_A,1,0.940679541654366,0.9917042457966869
2518,5656,2W2I_A,0,0.9657059401984041,0.9917042457966869
2519,65981,2W2I_A,0,0.9811091429320173,0.9917042457966869
2520,3749,2W2I_A,0,0.992703068875554,0.9917042457966869
2521,47320,2W2I_A,0,0.9867347867738778,0.9917042457966869
2522,3827,2W2I_A,0,0.9774481780037154,0.9917042457966869
2523,60464,2W2I_A,0,0.9824004519472169,0.9917042457966869
2524,446284,2W2I_A,0,0.9818037292382833,0.9917042457966869
2525,5961,2W2I_A,0,0.9701771059105916,0.9917042457966869
2526,54477,2W2I_A,0,0.9050909357825878,0.9917042457966869
2527,65492,2W2I_A,0,0.9213541395976995,0.9917042457966869
2528,4914,2W2I_A,0,0.9144699166480108,0.9917042457966869
2529,5090,2W2I_A,0,0.9718168509973767,0.9917042457966869
2530,4934,2W2I_A,0,0.9612720238377244,0.9917042457966869
2531,26757,2W2I_A,0,0.9337464142917742,0.9917042457966869
2532,3291,2W2I_A,0,0.9869563075466687,0.9917042457966869
2533,5504,2W2I_A,0,0.9468190072723334,0.9917042457966869
2534,3038,2W2I_A,0,0.9606062850147519,0.9917042457966869
2535,5960,2W2I_A,0,0.978666472982672,0.9917042457966869
2536,838,2W2I_A,1,0.8844440219932834,0.9917042457966869
2537,3607,2W2I_A,0,0.9805963689447851,0.9917042457966869
2538,3180,2W2I_A,0,0.9873385429344632,0.9917042457966869
2539,5280933,2W2I_A,0,0.9428982320612304,0.9917042457966869
2540,2116,2W2I_A,0,0.9859558638605505,0.9917042457966869
2541,2116,2W2I_A,0,0.9859558638605505,0.9917042457966869
2542,2482,2W2I_A,0,0.9728615668474466,0.9917042457966869
2543,54841,2W2I_A,0,0.9749269564476373,0.9917042457966869
2544,2717,2W2I_A,0,0.9942103784844314,0.9917042457966869
2545,4756,2W2I_A,0,0.9695573283386197,0.9917042457966869
2546,443936,2W2I_A,0,0.979720725468364,0.9917042457966869
2547,4366,2W2I_A,0,0.9615147978215958,0.9917042457966869
2548,445580,2W2I_A,0,0.9733303370752808,0.9917042457966869
2549,1374,2W2I_A,0,0.9090915984178216,0.9917042457966869
2550,8249,2W2I_A,0,0.9552875541672299,0.9917042457966869
2551,47811,2W2I_A,0,0.9724093362267544,0.9917042457966869
2552,68712,2W2I_A,0,0.9432744233262302,0.9917042457966869
2553,6256,2W2I_A,0,0.9619337791735403,0.9917042457966869
2554,31072,2W2I_A,0,0.9750157512948864,0.9917042457966869
2555,51040,2W2I_A,0,0.9778628015420766,0.9917042457966869
2556,6322,2W2I_A,0,0.9359903126388115,0.9917042457966869
2557,4886,2W2I_A,0,0.9719919491190698,0.9917042457966869
2558,124087,2W2I_A,0,0.9619306818642082,0.9917042457966869
2559,4097,2W2I_A,0,0.7416805903210895,0.9917042457966869
2560,4284,2W2I_A,0,0.9596218282580082,0.9917042457966869
2561,4450,2W2I_A,0,0.971790974191577,0.9917042457966869
2562,610479,2W2I_A,0,0.9872159358184743,0.9917042457966869
2563,131204,2W2I_A,0,0.940712735307535,0.9917042457966869
2564,6843,2W2I_A,0,0.9261096588679019,0.9917042457966869
2565,71616,2W2I_A,0,0.9474857506925571,0.9917042457966869
2566,5394,2W2I_A,0,0.8925716589991118,0.9917042457966869
2567,6646,2W2I_A,0,0.9106166006469291,0.9917042457966869
2568,44887543,2W2I_A,0,0.9742614559407854,0.9917042457966869
2569,3103,2W2I_A,0,0.9039016141961538,0.9917042457966869
2570,4091,2W2I_A,0,0.8978803972552925,0.9917042457966869
2571,2545,2W2I_A,0,0.9926697399745179,0.9917042457966869
2572,5078,2W2I_A,0,0.958989256214963,0.9917042457966869
2573,135541142,2W2I_A,0,0.9829515685425818,0.9917042457966869
2574,2200,2W2I_A,0,0.9552656453475693,0.9917042457966869
2575,2088,2W2I_A,0,0.8720848902053078,0.9917042457966869
2576,2993,2W2I_A,0,0.9738198837973597,0.9917042457966869
2577,5456,2W2I_A,0,0.9895388012019458,0.9917042457966869
2578,5411,2W2I_A,0,0.9845770494424221,0.9917042457966869
2579,3042,2W2I_A,0,0.9788049836344768,0.9917042457966869
2580,2335,2W2I_A,0,0.9869534340669754,0.9917042457966869
2581,3518,2W2I_A,0,0.9523739314477153,0.9917042457966869
2582,4926,2W2I_A,0,0.9698831688231206,0.9917042457966869
2583,1254477,2W2I_A,1,0.9868054177215304,0.9917042457966869
2584,5568,2W2I_A,0,0.9711245903407482,0.9917042457966869
2585,2131,2W2I_A,0,0.9644275924263369,0.9917042457966869
2586,3677,2W2I_A,0,0.9473959305163132,0.9917042457966869
2587,5994,P12104,0,0.9826025674572008,0.9376307707337156
