p,k,sum_of_weights^p,p@k,weighted_p@k
100,4481,279.33373477045393,0.5179647400133899,0.5129387051288893
100,4491,280.5905999595874,0.518370073480294,0.513838895042405
100,4501,281.8276957480624,0.5185514330148856,0.5138668051590967
100,4511,283.22515390489053,0.5187319884726225,0.5141682527784297
100,4521,283.614262924639,0.5186905551869055,0.5129638381169506
100,4531,284.331091014295,0.5184286029574046,0.5125467223654785
100,4541,284.58871013025066,0.5181678044483594,0.5118620957019624
100,4551,285.56681597133286,0.5185673478356405,0.5125793502995969
100,4561,286.8817617404599,0.5183073887305415,0.5127644467038879
100,4571,287.8675320236972,0.5182673375628966,0.5130324142224291
100,4581,288.29223965229863,0.5175725824055883,0.511810309499187
100,4591,290.1067154106171,0.5175343062513613,0.5126991115383296
100,4601,290.30485068778205,0.5168441643121061,0.5118258034760792
100,4611,291.2631429999512,0.5163738885274344,0.5120401815042429
100,4621,292.21198526502826,0.5167712616316814,0.5127720158635691
100,4631,294.1079804294139,0.5165191103433384,0.5123849420734455
100,4641,294.51546606944703,0.5158371040723982,0.5119287286342905
100,4651,295.06200502633425,0.515373038056332,0.5119046822292918
100,4661,295.6689536489698,0.5149109633125939,0.5117825882750457
100,4671,295.8807470442247,0.5144508670520231,0.5112310755358027
100,4681,295.8807470442247,0.5133518478957487,0.5100946977032227
100,4691,296.5831256998272,0.5135365593690044,0.5100953197896692
100,4701,297.60596103817545,0.5137204850031908,0.5099694782284396
100,4711,297.98603909392756,0.5132668223307153,0.5099419768847272
100,4721,298.45685965834815,0.5126032620207583,0.509092461143904
100,4731,299.06499967855103,0.512576622278588,0.5081699020623094
100,4741,299.4373476549953,0.5125500949166842,0.5076703027729781
100,4751,299.81486234266015,0.5118922332140602,0.5075985616111761
100,4761,300.49341949929106,0.5120772946859904,0.5070789503260673
100,4771,300.9782942872867,0.5116327813875498,0.5062900278954464
100,4781,301.43132781364875,0.5116084501150387,0.5055797252678388
100,4791,302.4863039691275,0.5115842204132749,0.5059256416481861
100,4801,303.4375243209266,0.5111435117683816,0.5063708779135808
100,4811,304.2205404810974,0.5115360631885263,0.5065340737095975
100,4821,304.55016514407924,0.5113047085666874,0.5062265747217463
100,4831,304.92995617919706,0.5112813082177603,0.5062156050511696
100,4841,305.58499540319656,0.5112580045445156,0.5058284689916904
100,4851,306.4196298925383,0.5112347969490827,0.5055592551825822
100,4861,307.5512497504591,0.5114174038263731,0.5061246798502793
100,4871,307.95421231552683,0.5109833709710532,0.5056996739227607
100,4881,308.6940665222067,0.5105511165744725,0.505104086951846
100,4891,309.50289489173156,0.5103250868942957,0.5053880624183057
100,4901,309.80539483872485,0.5098959396041625,0.5050632996381876
100,4911,310.0822522438198,0.5094685400122174,0.5040146359239449
100,4921,311.4116650551447,0.5100589311115626,0.5050401485179915
100,4931,312.2929722178437,0.5098357331170148,0.5055230652348173
100,4941,312.74193995637313,0.5092086622141268,0.5052057738778178
100,4951,313.0047221710813,0.5087861038174106,0.5040953024903794
100,4961,314.2181645440498,0.5087683934690587,0.5043225750316437
100,4971,314.4310524180657,0.5085495876081272,0.5043615177405921
100,4981,314.67575322709905,0.5079301345111423,0.5030161890082349
100,4991,315.4610036744356,0.5083149669404929,0.502870473231578
100,5001,316.0975167358831,0.5080983803239352,0.5027092295008507
100,5011,316.4944693173134,0.5076830971861904,0.5023557933589342
100,5021,316.8751621572864,0.5076677952599083,0.5024155762656368
100,5031,317.0214533015779,0.5070562512422978,0.501795487801581
100,5041,317.34567079373227,0.5064471335052569,0.5008662063426756
100,5051,318.3104063797843,0.5060384082359929,0.4998716073867857
100,5061,319.0475168617778,0.5060264769808338,0.4995963346420441
100,5071,319.77147982706435,0.5062117925458489,0.49997175402629895
100,5081,319.99704426025005,0.5054123204093682,0.49892979266020415
100,5091,320.533702070259,0.505401689255549,0.4992368201271123
100,5101,321.1777988864394,0.505391099784356,0.4995239915345607
100,5111,321.6382213877778,0.5049892388964977,0.4984099266543154
100,5121,322.1119694154618,0.5047842218316735,0.49849929917865027
100,5131,323.2763655790942,0.5049697914636523,0.49922467035055895
100,5141,323.9179769741497,0.5047656098035401,0.4989163709940794
100,5151,325.04919264149623,0.5045622209279752,0.4982639535127554
100,5161,325.2911776406545,0.5037783375314862,0.4973215087931796
100,5171,326.7925300034452,0.5039644169406304,0.49738564756222897
100,5181,327.8949725911002,0.5041497780351284,0.4981356979861156
100,5191,327.99971846927394,0.5037565016374494,0.4968989174854589
100,5201,328.2153774694199,0.5031724668333013,0.4962524747763569
100,5211,328.84582418524303,0.5027825753214354,0.4962701482698699
100,5221,329.60109356323267,0.5033518483049224,0.49682290856678835
100,5231,329.87003170638707,0.5033454406423246,0.4968238437502021
100,5241,330.51877226347517,0.5033390574317879,0.49659203340446656
100,5251,330.8199031131113,0.5027613787849934,0.4959495928861407
100,5261,331.16227011258195,0.5023759741494013,0.4952711058757588
100,5271,331.9628794679296,0.502940618478467,0.49573130198607257
100,5281,332.0823816333892,0.5023669759515244,0.494384868000931
100,5291,332.106941376568,0.5016065016065016,0.4931162078090375
100,5301,332.61446702705143,0.5016034710431994,0.49323449033535494
100,5311,334.47236858869314,0.5012238749764639,0.49335661713278994
100,5321,334.68318267298895,0.5006577710956587,0.49249580658297826
100,5331,335.58460107410536,0.5004689551678859,0.4917770178674532
100,5341,336.49222531292594,0.5004680771391126,0.49159612130433394
100,5351,337.0553432016226,0.5002803214352457,0.49044767191873145
100,5361,337.77441045528064,0.5000932661816825,0.4905069089561771
100,5371,338.2143475368586,0.49990690746602123,0.4905654722884389
100,5381,339.3129123314811,0.49990708046831445,0.49122761561025746
100,5391,340.1278841461042,0.5000927471712113,0.49144279598352525
100,5401,341.3388988423032,0.49990742455100906,0.4915039817723592
100,5411,341.657591993557,0.4999075956385141,0.4913743311255008
100,5421,342.34420030047943,0.4997232982844494,0.4917636145746112
100,5431,343.54954176140853,0.49953967961701345,0.49174441438170724
100,5441,344.2844996895472,0.4993567358941371,0.49162512477721126
100,5451,344.6479212500369,0.49899101082370206,0.49147349202493157
100,5461,345.53148194134235,0.4989928584508332,0.49153019628215683
100,5471,345.8219402270473,0.4986291354414184,0.4909812043598701
100,5481,346.13102124567394,0.49826673964605,0.48983474671568583
100,5491,346.2570499513813,0.4977235476233837,0.48916093658718013
100,5501,346.647817767834,0.49736411561534266,0.48887054919760564
100,5511,346.91017139610807,0.49682453275267646,0.48820758368783723
100,5521,347.0361454321768,0.4966491577612751,0.4877402330055187
100,5531,347.49406306512685,0.4962936177906346,0.48765560688929865
100,5541,348.07687359504774,0.49630030680382603,0.4875066975039229
100,5551,348.2158263923328,0.4957665285534138,0.4868767664183535
100,5561,348.5118107868137,0.4955943175687826,0.48654756892576406
100,5571,349.3559545501756,0.49560222581224195,0.48687817705768427
100,5581,349.96258730784336,0.49507256764020785,0.4867856045759373
100,5591,350.117218241451,0.4943659452691826,0.48621867100702665
100,5601,350.4033743740284,0.49401892519193,0.4854738124378477
100,5611,351.5172072238623,0.4942078060951702,0.4857880578127142
100,5621,351.7338203807661,0.4938623020814802,0.4851327181741104
100,5631,352.5694868184077,0.49369561356774994,0.48485413532836497
100,5641,352.8966740867817,0.49352951604325473,0.48470362698134273
100,5651,353.4721043340787,0.4928331268801982,0.4846593718545872
100,5661,353.68272543321143,0.4924924924924925,0.4844069139049244
100,5671,354.8521714765277,0.49321107388467644,0.48519450207663684
100,5681,355.8644825603373,0.49304699876782254,0.48525705984965684
100,5691,357.0030249081737,0.4930592163064488,0.4856293717084275
100,5701,357.0612798861212,0.4923697596912822,0.4845223681551485
100,5711,357.47263929823555,0.4916827175625985,0.4838984632965186
100,5721,357.63549537123964,0.49117287187554626,0.48338705516463704
100,5731,358.3298073786136,0.491362763915547,0.4836042805363868
100,5741,359.24733705831136,0.4912036230621843,0.48363015460105496
100,5751,360.6178039650945,0.49174056685793777,0.4845610378790243
100,5761,360.9238484867395,0.4914077417115084,0.4841169816635668
100,5771,361.41827024243,0.49176919078149367,0.48429647425185324
100,5781,361.78095787733946,0.491437467566165,0.4840162478200798
100,5791,362.69120464007403,0.4912795717492661,0.4841518850432929
100,5801,363.08510058717957,0.4907774521634201,0.48335407690550414
100,5811,363.39418219163997,0.4902770607468594,0.4827643719695885
100,5821,363.97371883572066,0.49029376395808283,0.48268046847410195
100,5831,364.69426939974454,0.4901389127079403,0.4826687258228854
100,5841,365.08406163266807,0.48947098099640474,0.4825046089448839
100,5851,365.248915277662,0.48931806528798494,0.48137852846997287
100,5861,365.85305850683176,0.4895069100836035,0.4813558832773994
100,5871,366.4023880961256,0.48918412536194855,0.48087880422097545
100,5881,366.51825645553913,0.48869239925182795,0.48039753282819353
100,5891,366.981597024952,0.488202342556442,0.4802637675076906
100,5901,367.5911250098976,0.4880528723945094,0.48001957676415585
100,5911,368.1003170787801,0.487565555743529,0.47912456217956634
100,5921,369.03911324569583,0.4872487755446715,0.47906652106082714
100,5931,369.5811592999937,0.4872702748271792,0.47859316113376515
100,5941,370.9015847627878,0.4872917017337149,0.47934881006504076
100,5951,371.4021609468979,0.48680893967400435,0.4788953752863574
100,5961,371.80373576853003,0.48632779734943804,0.4785659441360805
100,5971,371.80373576853003,0.48551331435270473,0.4774465772093451
100,5981,373.0711628661743,0.4858719277712757,0.47804896788291207
100,5991,373.37045069104255,0.48556167584710397,0.47744453265788794
100,6001,373.7265384926211,0.4852524579236794,0.47728633388793745
100,6011,374.0287791755235,0.48494426884045916,0.4770253182955574
100,6021,375.2039834476729,0.48496927420694236,0.47705249334289324
100,6031,375.6250344272904,0.48499419665063837,0.47651153479625197
100,6041,375.939536189729,0.4846879655686145,0.47634278127990887
100,6051,377.40570939268525,0.4852090563543216,0.47715893533519094
100,6061,377.5531562064279,0.4849034812737172,0.4770252189775689
100,6071,378.0658794479877,0.48492834788338,0.4763600541744137
100,6081,380.0479227272083,0.4854464726196349,0.4775037934095868
100,6091,381.01357440308334,0.485142012805779,0.477403015497664
100,6101,381.44146662465727,0.48500245861334207,0.4771838234376824
100,6111,383.6248796290701,0.4851906398298151,0.4781752211838539
100,6121,384.4023093703104,0.48505146217938244,0.4782964968793499
100,6131,385.87942809140867,0.4849127385418366,0.4790633674250564
100,6141,386.2259701730135,0.48477446669923463,0.47859539956869457
100,6151,386.8726420810108,0.4844740692570314,0.4777451811952221
100,6161,387.0395700963565,0.48385002434669694,0.4772817909000649
100,6171,387.994631418494,0.4838761951061416,0.4774638933058315
100,6181,388.6067757555471,0.4840640673030254,0.4774907564007193
100,6191,389.3980747497306,0.4839282829914392,0.4775297066195093
100,6201,389.7775960468561,0.4836316723109176,0.47745680849303784
100,6211,389.80082614894695,0.4830140074062148,0.4764700706412653
100,6221,390.5109646415131,0.4827198199646359,0.4762495920379484
100,6231,392.47409213738246,0.48258706467661694,0.47678504515936276
100,6241,394.29304222456193,0.4824547348181381,0.4777111944318406
100,6251,394.9189383873834,0.4823228283474644,0.47732303260724956
100,6261,395.65146686930484,0.4818719054464143,0.4768111389069461
100,6271,395.685166498238,0.4812629564662733,0.47559050121974816
100,6281,396.5014916565949,0.4809743671389906,0.475395560897577
100,6291,397.24680566143996,0.48084565251947226,0.47555384012119495
100,6301,397.5867446676515,0.48071734645294395,0.474441693189656
100,6311,397.79009704878985,0.4802725400095072,0.47381284446337957
100,6321,398.40466343312244,0.47967093814269895,0.4730086455760211
100,6331,399.248073256964,0.47954509556152264,0.47268974200073105
100,6341,399.9047141230677,0.4795773537296956,0.47252324126968415
100,6351,400.8881505231875,0.4794520547945205,0.47242489913310176
100,6361,400.9738684797318,0.4790127338468794,0.47207990512868253
100,6371,402.155380741457,0.47873175325694556,0.47262918782619334
100,6381,402.4786685247361,0.47829493809747686,0.4722589373790952
100,6391,403.23051414997605,0.478328900015647,0.4718698167465721
100,6401,403.6640923557983,0.4782065302296516,0.4713747104128812
100,6411,403.7854851519868,0.4776165964748089,0.4705377518112775
100,6421,404.51182269115793,0.4771842392150755,0.4704195602139892
100,6431,404.80812261122753,0.4769087233711709,0.46977643653579565
100,6441,405.05806143250896,0.4763235522434405,0.4693007718955269
100,6451,406.00525801351637,0.4763602542241513,0.4695637073290655
100,6461,406.61445894386327,0.4762420677913636,0.46956549998743385
100,6471,407.27250724478336,0.4761242466388503,0.4695843366745074
100,6481,407.6351642059848,0.47600678907575994,0.46938368739887104
100,6491,408.11193404442884,0.4755815744877523,0.46891533818149456
100,6501,408.8260880541601,0.4754653130287648,0.46848015899983186
100,6511,409.7986981364648,0.47504223621563507,0.4685650979798485
100,6521,410.20562062231295,0.47492715841128663,0.4679114896684784
100,6531,410.55984340640134,0.474659317103047,0.46780970972488733
100,6541,411.35752075446686,0.47469805840085616,0.467715961641053
100,6551,412.17065323123666,0.47473668142268355,0.4677507829353626
100,6561,412.71093989204354,0.4747751867093431,0.46748082829488496
100,6571,412.7927286218434,0.4743570232841272,0.466728864257008
100,6581,413.3547685509019,0.47424403586081143,0.46663978205721335
100,6591,414.2169716072158,0.4741313912911546,0.4661324112443242
100,6601,415.4966775920333,0.4740190880169671,0.4665422106940928
100,6611,416.10306439066227,0.47390712448948724,0.4664538977072631
100,6621,416.2965924088638,0.47334239540854856,0.466126573407028
100,6631,417.10809651949796,0.47323179007691146,0.4659975403212607
100,6641,417.71973441881255,0.4728203583797621,0.46581521362528494
100,6651,418.69841454800655,0.4730115772064351,0.46580690571332184
100,6661,419.26977335273546,0.47290196667167095,0.46528095200507186
100,6671,419.7665376612952,0.4729425873182431,0.46516311807040317
100,6681,420.73211339970817,0.47298308636431674,0.4652918587931443
100,6691,420.97450017855476,0.47272455537288893,0.46422891081855366
100,6701,421.9440163836963,0.47291449037457095,0.4640373666601265
100,6711,422.62550947023414,0.472954850245865,0.4637888282710692
100,6721,422.98356023063155,0.4725487278678768,0.4633091542293785
100,6731,424.5141471103779,0.4728866438864953,0.4640089214508148
100,6741,424.81755022927115,0.47277851950749145,0.4635253710785819
100,6751,425.6028106575713,0.47296696785661385,0.4637492415295936
100,6761,426.88858325664626,0.4730069516343736,0.46435047756485637
100,6771,427.79705449892555,0.47289912863683353,0.464075021963564
100,6781,428.2982179505869,0.4724966819053237,0.4637364584327003
100,6791,428.7600249489056,0.47209542040936536,0.46351372706677135
100,6801,429.3453776784473,0.47198941332157035,0.4633687836647945
100,6811,430.403100566507,0.47232418147114963,0.4638938049481046
100,6821,431.39947986715964,0.47221814983140303,0.46372363319895654
100,6831,432.0108819903894,0.47225882008490705,0.4638657969723196
100,6841,433.3895932428966,0.4722993714369244,0.4640990110060231
100,6851,433.7870577293985,0.47190191212961613,0.46340976277623624
100,6861,434.4494358112685,0.4720886168197056,0.4634972674672048
100,6871,436.10631906595654,0.4725658564983263,0.4641798353999449
100,6881,437.01237441965344,0.4726057259119314,0.4642477744498942
100,6891,437.4111879306589,0.47235524597300826,0.4641896501825273
100,6901,439.06080531493495,0.4723953050282568,0.4647994284462592
100,6911,439.8095607784427,0.472435248155115,0.46468090413848334
100,6921,440.19420110411227,0.4723305880653085,0.4643856528776334
100,6931,440.4299882103593,0.4720819506564709,0.4636051472803872
100,6941,441.4993975989271,0.4721221725976084,0.4638402565340732
100,6951,442.89590563998354,0.47201841461660193,0.46433718470024526
100,6961,443.9719453007166,0.47191495474788103,0.4644097742724912
100,6971,444.16581158126496,0.4715248888251327,0.4638657982280897
100,6981,444.72665693584133,0.47142243231628705,0.46338961377826127
100,6991,445.67032714493917,0.4710341868116149,0.4634094636313095
100,7001,446.3634524236711,0.4709327238965862,0.4631887071511772
100,7011,448.598256958736,0.4711168164313222,0.46391167642264886
100,7021,450.3619161001149,0.4710155248540094,0.46467051702218787
100,7031,450.4479581111959,0.4704878395676291,0.4635042395729146
100,7041,450.68943582916205,0.470103678454765,0.4626995070364802
100,7051,451.19786860055603,0.4698624308608708,0.4624053906896414
100,7061,451.66560048058557,0.4696218665911344,0.4617193789153018
100,7071,452.50365861105684,0.4695234054589167,0.4616418243873106
100,7081,453.8362285488141,0.469425222426211,0.46179812003859483
100,7091,455.63879708858695,0.46932731631645747,0.4624968091950781
100,7101,455.82689953886,0.46894803548795944,0.4615624028961483
100,7111,456.5052353322097,0.46885107579805935,0.4613360092737127
100,7121,457.1555343890979,0.4684735289987361,0.46071104098306037
100,7131,457.9471911556515,0.4685177394474828,0.4607722465167738
100,7141,458.2312687483296,0.46828175325584653,0.4600350193665551
100,7151,459.40168468948383,0.46832610823661025,0.46019076332105635
100,7161,460.0397468891491,0.46837033933808125,0.4597478194466191
100,7171,461.87312515241297,0.4685538976432855,0.4603978756103281
100,7181,462.05819827223974,0.46804066286032586,0.4590679795783782
100,7191,463.2146256051209,0.46808510638297873,0.4590832303874617
100,7201,463.67082966467814,0.46785168726565757,0.45831034033281876
100,7211,464.8403827958824,0.4677575925669117,0.4582208139624587
100,7221,466.1344242918528,0.46794072843096524,0.458580996308762
100,7231,467.98685660487484,0.4681233577651777,0.4592572406167979
100,7241,468.1091777092531,0.4677530727800028,0.45846709526080537
100,7251,468.5009030787931,0.4675217211419115,0.45761785847442826
100,7261,469.35853253484566,0.46729100674838175,0.4574424749122306
100,7271,469.72501956129497,0.4670609269701554,0.45717937724204155
100,7281,470.3851643530304,0.4669688229638786,0.45664385242160793
100,7291,471.3462993765587,0.4667398162117679,0.4567733050400142
100,7301,471.3477499718923,0.4662375017120942,0.45596892309540343
100,7311,471.8926636829152,0.465873341540145,0.4553222187017901
100,7321,473.27916066281193,0.4660565496516869,0.4556806574329443
100,7331,473.4712829093771,0.46569362979129725,0.4550873499364718
100,7341,473.79367186838635,0.4654679199019207,0.45411408892676364
100,7351,474.89169015563243,0.46537886001904505,0.4539598201538622
100,7361,476.0210219894441,0.4651541910066567,0.45368820695641415
100,7371,476.80036493165454,0.46506579839913176,0.45340824894473153
100,7381,477.2158226335629,0.46470667931174636,0.4531303927936435
100,7391,477.68289909668545,0.46475443106480857,0.45292548911093333
100,7401,478.9952766299135,0.4646669369004189,0.4527432027527572
100,7411,479.4033954775562,0.464444744299015,0.4522498727778534
100,7421,480.6094090277935,0.46422315051879803,0.4522098915834256
100,7431,480.9341910627785,0.46413672453236443,0.4516876090586705
100,7441,481.8005871420528,0.46391614030372263,0.4516338021027908
100,7451,482.2868984849774,0.4636961481680311,0.45100406357089423
100,7461,482.6317319473804,0.46334271545369254,0.4503903363111943
100,7471,483.496462095628,0.4632579306652389,0.4497921391719617
100,7481,484.2823182259136,0.46317337254377755,0.4496699141035305
100,7491,486.0640551054173,0.4632225337071152,0.4501916512782198
100,7501,487.54926815552926,0.46313824823356886,0.45001307930212225
100,7511,488.26037564920887,0.46318732525629075,0.44976264015542605
100,7521,489.1838603032206,0.46283738864512697,0.449173007023994
100,7531,489.7597611075324,0.462621165847829,0.44877615508360774
100,7541,490.86148149847503,0.46267073332449277,0.4488042225472454
100,7551,491.5444910365056,0.46245530393325385,0.44844641549084485
100,7561,492.0293708626255,0.4621081867477847,0.447645135613579
100,7571,493.3494293578355,0.4621582353718135,0.4477210214808315
100,7581,494.7447532509504,0.4619443345205118,0.4470680749938074
100,7591,495.149318757852,0.46146752733500196,0.4463599583097521
100,7601,495.9279993139103,0.4612550980134193,0.4459287221772252
100,7611,496.57920057666934,0.46104322690842203,0.4456112145078651
100,7621,497.39563040682106,0.4609631281983992,0.4456173634530842
100,7631,498.24581892819447,0.4608832394181628,0.4454606169593679
100,7641,498.63156245013977,0.46054181389870436,0.4449566634024811
100,7651,500.1268028091864,0.4608547902235002,0.44561877378323805
100,7661,500.74950739811834,0.4606448244354523,0.4450056408644558
100,7671,501.9828826977963,0.46056576717507497,0.44516855446295395
100,7681,502.43776550883945,0.4602265330035152,0.44432547440406056
100,7691,502.82545668325315,0.45988818099076845,0.44373722405745997
100,7701,504.47553358297705,0.4596805609661083,0.4437789516514143
100,7711,505.4394500326309,0.45947347944494876,0.44365841524208266
100,7721,506.4572213001452,0.4592669343349307,0.4433163325518084
100,7731,506.8592848393903,0.4588022248092097,0.44212070074124893
100,7741,507.8565628699621,0.4585970804805581,0.44191217808808575
100,7751,508.94983586986984,0.4583924654883241,0.4415231344576735
250,1,3.1300121644850276e-17,1.0,1.0
250,11,0.009894915957328292,1.0,1.0
250,21,0.07430662910255423,0.9523809523809523,0.5094183053271143
250,31,0.19209137101107332,0.9354838709677419,0.5730488784183697
250,41,0.8280936978860105,0.9024390243902439,0.7431316383102203
250,51,0.9730461557621237,0.9019607843137255,0.7726989605781505
250,61,1.286424954245362,0.8688524590163934,0.7497613782010023
250,71,1.4037074928636466,0.8591549295774648,0.7657720889736221
250,81,1.4666865067876165,0.8518518518518519,0.730197319305368
250,91,1.5458329224701501,0.8461538461538461,0.7404254506871704
250,101,1.7284443216369552,0.8316831683168316,0.7578981840017573
250,111,1.889482781134057,0.8288288288288288,0.7489308882100448
250,121,1.984887151346784,0.8099173553719008,0.7258582407384323
250,131,2.034426768405193,0.8015267175572519,0.7124248722822498
250,141,2.1502489283647925,0.7872340425531915,0.7117154299481723
250,151,2.394909578000589,0.7814569536423841,0.7160029115503973
250,161,2.4789007800763985,0.782608695652174,0.7214893508645797
250,171,2.5607124507954793,0.7894736842105263,0.7279668574245213
250,181,2.617844624551341,0.7845303867403315,0.732308082963213
250,191,2.730855969243506,0.7905759162303665,0.7253518968944975
250,201,2.7583566879171344,0.7910447761194029,0.7273353478841202
250,211,2.7584329338061204,0.7819905213270142,0.7273389487820171
250,221,2.7871922932913114,0.7828054298642534,0.6665440805223325
250,231,2.899848112948362,0.7878787878787878,0.6752920544769332
250,241,2.90367593449811,0.7883817427385892,0.6583378012276967
250,251,3.1137281265725494,0.7808764940239044,0.6726228898944755
250,261,3.12346045828406,0.7739463601532567,0.6563833895716172
250,271,3.197874931890853,0.7785977859778598,0.6615976952551353
250,281,3.3104988060868523,0.7758007117437722,0.6674724989492928
250,291,3.385891405238465,0.7766323024054983,0.6724498257592381
250,301,3.3890897490675966,0.7740863787375415,0.6726570537765975
250,311,3.5342019356600844,0.7781350482315113,0.6782886534753257
250,321,3.5342321911679826,0.7757009345794392,0.6760652505896153
250,331,3.542651038785589,0.7734138972809668,0.6765860841058206
250,341,3.554199310089804,0.7683284457478006,0.6337826807249883
250,351,3.915019419916662,0.7692307692307693,0.6557338542731085
250,361,3.9199979870203547,0.7673130193905817,0.6552544630506292
250,371,3.936578729227188,0.77088948787062,0.6562073135028719
250,381,4.289819597106636,0.7690288713910761,0.675324721670938
250,391,4.420615261687324,0.7723785166240409,0.6818750675600297
250,401,4.603829363962259,0.773067331670823,0.6899604133128696
250,411,4.606082210590949,0.7664233576642335,0.6895521100532597
250,421,4.718730960497561,0.7624703087885986,0.6946578151170503
250,431,4.856169096314726,0.7610208816705336,0.7007131686699075
250,441,4.864668648038748,0.7596371882086168,0.7009617905030201
250,451,4.872466834932137,0.7560975609756098,0.6998751570836355
250,461,4.889776730159737,0.7527114967462039,0.700612285723746
250,471,5.078035548447822,0.7515923566878981,0.7084755077173749
250,481,5.3194865231577,0.7505197505197505,0.7179758489917766
250,491,5.556829050252344,0.7494908350305499,0.7263831140100444
250,501,5.557345320510342,0.7465069860279441,0.6821194523787679
250,511,5.561176672230317,0.7416829745596869,0.6751353300016398
250,521,5.6146411725148555,0.7389635316698656,0.6770876194161558
250,531,5.800918982080104,0.7382297551789078,0.6839202643176132
250,541,5.81587243590039,0.7393715341959335,0.6841683263919122
250,551,6.091954747261951,0.73502722323049,0.6938552342779558
250,561,6.2564711857924795,0.732620320855615,0.6982056825515744
250,571,6.260515193643797,0.7320490367775832,0.6980033008411285
250,581,6.629386368026754,0.7263339070567987,0.7095201502519481
250,591,6.631364622314438,0.727580372250423,0.7095808265097722
250,601,6.652389135461739,0.7237936772046589,0.7101030881092866
250,611,6.7233592210472235,0.723404255319149,0.7089474018585108
250,621,6.8001875455696545,0.7214170692431562,0.7076519537967572
250,631,7.6424232629647,0.7179080824088748,0.7222401073417173
250,641,7.696029985049693,0.717628705148206,0.7236398182016619
250,651,7.903118587517498,0.7142857142857143,0.7214890574428167
250,661,8.196506279388565,0.7125567322239031,0.7267436802447935
250,671,8.269671908675612,0.7123695976154992,0.7245047489410287
250,681,8.40366332307721,0.7136563876651982,0.7274601403923318
250,691,8.40822037551,0.7091172214182344,0.7181137869261096
250,701,8.409390045608678,0.7047075606276747,0.7181358605418717
250,711,8.453853851684542,0.7032348804500703,0.719201565382687
250,721,8.483555094082266,0.7031900138696255,0.7166958211956812
250,731,8.483623635135116,0.7017783857729138,0.7164579430121966
250,741,8.526439792274225,0.7044534412955465,0.7174769338705159
250,751,9.325803714652887,0.7030625832223701,0.73450152816238
250,761,9.327518452810969,0.7003942181340341,0.7341782926684781
250,771,9.330763645623215,0.7003891050583657,0.7342128310184765
250,781,9.484886227028511,0.6978233034571063,0.7366086755483625
250,791,9.60507372897624,0.6978508217446271,0.7388598766584539
250,801,9.618390762678821,0.6941323345817728,0.7391270901237588
250,811,9.61839597281558,0.689272503082614,0.7368181492077702
250,821,9.838948560418086,0.6881851400730816,0.7410167613365568
250,831,9.840162388555086,0.6883273164861613,0.7389514407778462
250,841,9.982309147857624,0.6884661117717004,0.7362038586663383
250,851,10.026930759885493,0.6862514688601645,0.7367523344485583
250,861,10.164405484911207,0.6806039488966318,0.712595526346064
250,871,10.309032166248631,0.6808266360505166,0.7154803612272934
250,881,10.582696775362308,0.6799091940976163,0.7172224592764318
250,891,10.631198663697548,0.6812570145903479,0.7181479043978549
250,901,10.693989932117711,0.6792452830188679,0.7160177860634136
250,911,10.863076201822581,0.6794731064763996,0.7191965074110325
250,921,10.870371501364737,0.6775244299674267,0.7160361128244626
250,931,10.9514285952355,0.677765843179377,0.7172472430346514
250,941,10.953112631888096,0.6737513283740701,0.6974927210541962
250,951,10.96282879845123,0.6729758149316509,0.6976277424542516
250,961,10.969029448099336,0.6711758584807492,0.6934543236193326
250,971,11.001392041933327,0.6673532440782698,0.6924939244370658
250,981,11.007234191671987,0.6656472986748216,0.6902227193614752
250,991,11.025702225715612,0.6639757820383451,0.6905440106707453
250,1001,11.025835936811234,0.6583416583416584,0.6857841532614821
250,1011,11.821952094045612,0.6577645895153313,0.6978253782108088
250,1021,11.83759666056967,0.6581782566111655,0.6962716351954266
250,1031,11.840246851658708,0.6566440349175557,0.6945024741110999
250,1041,11.841719645352077,0.6551392891450528,0.691287730742932
250,1051,11.884814741948333,0.6565176022835395,0.6920624112668995
250,1061,12.585931746914202,0.6569274269557022,0.7026487669579026
250,1071,12.59616954848374,0.6573295985060691,0.7012284043596013
250,1081,12.67457325285994,0.6549491211840888,0.6992752963333905
250,1091,12.675113842066022,0.6526122823098075,0.6991124140881775
250,1101,13.054544320712864,0.6530426884650318,0.7052795064794356
250,1111,13.178277609604422,0.6525652565256526,0.7071817553266163
250,1121,13.222487644532086,0.6503122212310437,0.7078025629764079
250,1131,13.233159059697156,0.6507515473032714,0.7054386604074713
250,1141,13.270729913079716,0.6511831726555652,0.7060271691043438
250,1151,13.369051644866003,0.6533449174630755,0.7061383467016894
250,1161,13.584559718424972,0.652885443583118,0.7062498936285417
250,1171,13.862367950281635,0.6524338172502135,0.7097407576415434
250,1181,14.043005009519801,0.6494496189669772,0.7118354348759792
250,1191,14.164475078718478,0.6507136859781696,0.7135179131694637
250,1201,14.216165419145476,0.6477935054121565,0.7130343489669948
250,1211,14.419777054137278,0.6457473162675474,0.7158616419447283
250,1221,14.52528679038951,0.6445536445536445,0.7139957322845021
250,1231,14.543664128218206,0.6425670186839968,0.711721147149017
250,1241,14.595131013516362,0.6398066075745367,0.6821397506802018
250,1251,14.617873395716883,0.6394884092725819,0.6821995088032891
250,1261,15.645102682410386,0.6391752577319587,0.696737565996779
250,1271,15.645102682778882,0.6372934697088907,0.6904927564682007
