cid,pid,activity,cid_binary_weights,pid_binary_weights,cid_continuous_weights,pid_continuous_weights
71771,ACF54603,0,0.9849840825571388,0.9871980291148876,0.9813244656259233,0.9777309805276427
1985,ACF54603,0,0.9462000184155822,0.9871980291148876,0.9985814743739364,0.9854671180125784
2895,ACF54603,0,0.9715396182435776,0.9871980291148876,0.9985814743739364,0.9854671180125784
667490,ACF54603,0,0.9876167596338964,0.9871980291148876,0.9985814743739364,0.9854671180125784
5745,ACF54603,0,0.9757893940953496,0.9871980291148876,0.9985814743739364,0.9854671180125784
2762,ACF54603,0,0.9887307578156064,0.9871980291148876,0.9985814743739364,0.9854671180125784
34633,ACF54603,0,0.9707960970810864,0.9871980291148876,0.9985814743739364,0.9854671180125784
3475,ACF54603,0,0.9542404826529428,0.9871980291148876,0.9985814743739364,0.9854671180125784
2907,ACF54603,0,0.9059476121837754,0.9871980291148876,0.9985814743739364,0.9854671180125784
24066,ACF54603,0,0.8954508905243701,0.9871980291148876,0.9985814743739364,0.9854671180125784
3371,ACF54603,0,0.9750785147074048,0.9871980291148876,0.9985814743739364,0.9854671180125784
4843,ACF54603,0,0.9499990861249435,0.9871980291148876,0.9985814743739364,0.9854671180125784
3125,ACF54603,0,0.9760626543120404,0.9871980291148876,0.9985814743739364,0.9854671180125784
3053,ACF54603,0,0.9681508767892768,0.9871980291148876,0.9985814743739364,0.9854671180125784
3333,ACF54603,0,0.9948204582004688,0.9871980291148876,0.9901574437359298,0.9854671180125784
5951,ACF54603,0,0.9828734909608344,0.9871980291148876,0.9901574437359298,0.9854671180125784
26248,ACF54603,0,0.9727147524129556,0.9871980291148876,0.9901574437359298,0.9854671180125784
4493,ACF54603,0,0.9486911245542664,0.9871980291148876,0.9871144972391885,0.9854671180125784
53232,ACF54603,0,0.9920229048015664,0.9871980291148876,0.9871144972391885,0.9854671180125784
5342,ACF54603,0,0.9814788929313972,0.9871980291148876,0.9871144972391885,0.9854671180125784
785,ACF54603,0,0.9803411323214946,0.9871980291148876,0.9420231137608266,0.9854671180125784
53708,ACF54603,0,0.950508556041998,0.9871980291148876,0.9420231137608266,0.9854671180125784
4170,ACF54603,0,0.9838271048126174,0.9871980291148876,0.9420231137608266,0.9854671180125784
5472,ACF54603,0,0.9793538263641538,0.9871980291148876,0.9420231137608266,0.9854671180125784
3397,ACF54603,0,0.9976627669425496,0.9871980291148876,0.985800144067184,0.9854671180125784
54690031,ACF54603,0,0.9796161664185722,0.9871980291148876,0.985800144067184,0.9854671180125784
452110,ACF54603,0,0.9936864784791484,0.9871980291148876,0.985800144067184,0.9854671180125784
2244,ACF54603,0,0.9688665120357404,0.9871980291148876,0.985800144067184,0.9854671180125784
3348,ACF54603,0,0.9820146291926051,0.9871980291148876,0.985800144067184,0.9854671180125784
1349907,ACF54603,0,0.7267645297080457,0.9871980291148876,0.985800144067184,0.9854671180125784
5358,ACF54603,0,0.985620935583786,0.9871980291148876,0.985800144067184,0.9854671180125784
3463,ACF54603,0,0.9912196723373426,0.9871980291148876,0.985800144067184,0.9854671180125784
4605,ACF54603,0,0.9875839401342316,0.9871980291148876,0.9902081970233991,0.9854671180125784
3025,ACF54603,0,0.9814457229577505,0.9871980291148876,0.9902081970233991,0.9854671180125784
8768,ACF54603,0,0.9387250337279818,0.9871980291148876,0.9902081970233991,0.9854671180125784
7184,ACF54603,0,0.9772670871741675,0.9871980291148876,0.9902081970233991,0.9854671180125784
5282415,ACF54603,0,0.9850208540957872,0.9871980291148876,0.9902081970233991,0.9854671180125784
4943,ACF54603,0,0.9229239118186352,0.9871980291148876,0.9902081970233991,0.9854671180125784
40632,ACF54603,0,0.9860675518633673,0.9871980291148876,0.9902081970233991,0.9854671180125784
4021,ACF54603,0,0.9202829578758775,0.9871980291148876,0.9902081970233991,0.9854671180125784
3117,ACF54603,0,0.4158204661479191,0.9871980291148876,0.9902081970233991,0.9854671180125784
441243,ACF54603,0,0.991156456570351,0.9871980291148876,0.9935091973458079,0.9854671180125784
994,ACF54603,0,0.9740791971052598,0.9871980291148876,0.9935091973458079,0.9854671180125784
1123,ACF54603,0,0.8922363601221879,0.9871980291148876,0.9935091973458079,0.9854671180125784
5578,ACF54603,0,0.9790104089941204,0.9871980291148876,0.9935091973458079,0.9854671180125784
3715,ACF54603,0,0.9804773975335732,0.9871980291148876,0.9935091973458079,0.9854671180125784
57469,ACF54603,0,0.9430325239384091,0.9871980291148876,0.9686001493100551,0.9854671180125784
3488,ACF54603,0,0.9859113911388114,0.9871980291148876,0.9686001493100551,0.9854671180125784
2788,ACF54603,0,0.9524634779751296,0.9871980291148876,0.9686001493100551,0.9854671180125784
4235,ACF54603,0,0.971147611531288,0.9871980291148876,0.9919970051065461,0.9854671180125784
5281613,ACF54603,0,0.9903604600425656,0.9871980291148876,0.9919970051065461,0.9854671180125784
4411,ACF54603,0,0.9817378294812756,0.9871980291148876,0.9919970051065461,0.9854671180125784
7456,ACF54603,0,0.9253889218493541,0.9871980291148876,0.9919970051065461,0.9854671180125784
16623,ACF54603,0,0.9802407112081368,0.9871980291148876,0.9984610368019565,0.9854671180125784
3394,ACF54603,0,0.919862692306862,0.9871980291148876,0.9984610368019565,0.9854671180125784
801509,ACF54603,1,0.985947772941424,0.9871980291148876,0.9984610368019565,0.9854671180125784
933257,ACF54603,1,0.9680830847533848,0.9871980291148876,0.9984610368019565,0.9854671180125784
7594,ACF54603,0,0.9522973324348182,0.9871980291148876,0.9984610368019565,0.9854671180125784
2578,ACF54603,0,0.9518478317331606,0.9871980291148876,0.9984610368019565,0.9854671180125784
6106,ACF54603,0,0.9507646755166476,0.9871980291148876,0.9984610368019565,0.9854671180125784
2435,ACF54603,0,0.940679541654366,0.9871980291148876,0.9984610368019565,0.9854671180125784
651104,ACF54603,1,0.9794718316842012,0.9871980291148876,0.9984610368019565,0.9854671180125784
5401,ACF54603,0,0.98591092321465,0.9871980291148876,0.9984610368019565,0.9854671180125784
5961,ACF54603,0,0.9701771059105916,0.9871980291148876,0.9984610368019565,0.9854671180125784
614,ACF54603,0,0.9930945531870238,0.9871980291148876,0.9476499286950304,0.9854671180125784
443879,ACF54603,0,0.9750263224572032,0.9871980291148876,0.9476499286950304,0.9854671180125784
91438,ACF54603,0,0.975308826328966,0.9871980291148876,0.9476499286950304,0.9854671180125784
3291,ACF54603,0,0.9869563075466689,0.9871980291148876,0.9466976932106876,0.9854671180125784
5960,ACF54603,0,0.978666472982672,0.9871980291148876,0.9466976932106876,0.9854671180125784
2482,ACF54603,0,0.9728615668474466,0.9871980291148876,0.9466976932106876,0.9854671180125784
2415234,ACF54603,1,0.9675122040830688,0.9871980291148876,0.9466976932106876,0.9854671180125784
2717,ACF54603,0,0.9942103784844314,0.9871980291148876,0.9466976932106876,0.9854671180125784
443936,ACF54603,0,0.9797207254683641,0.9871980291148876,0.9466976932106876,0.9854671180125784
912993,ACF54603,1,0.9655052335025204,0.9871980291148876,0.9466976932106876,0.9854671180125784
789284,ACF54603,1,0.990824402951908,0.9871980291148876,0.9466976932106876,0.9854671180125784
68712,ACF54603,0,0.9432744233262302,0.9871980291148876,0.9466976932106876,0.9854671180125784
6256,ACF54603,0,0.9619337791735404,0.9871980291148876,0.9466976932106876,0.9854671180125784
2732594,ACF54603,1,0.97832719097776,0.9871980291148876,0.9466976932106876,0.9854671180125784
4044795,ACF54603,1,0.9716374118396042,0.9871980291148876,0.9466976932106876,0.9854671180125784
6322,ACF54603,0,0.9359903126388116,0.9871980291148876,0.9466976932106876,0.9854671180125784
1484340,ACF54603,1,0.9806125267395666,0.9871980291148876,0.9466976932106876,0.9854671180125784
124087,ACF54603,0,0.9619306818642082,0.9871980291148876,0.9896997535746628,0.9854671180125784
666159,ACF54603,0,0.961853508229322,0.9871980291148876,0.9896997535746628,0.9854671180125784
652247,ACF54603,1,0.9842259612685649,0.9871980291148876,0.9068563791397544,0.9854671180125784
610479,ACF54603,0,0.9872159358184744,0.9871980291148876,0.9068563791397544,0.9854671180125784
5308297,ACF54603,1,0.9896746084328092,0.9871980291148876,0.9068563791397544,0.9854671180125784
653757,ACF54603,1,0.975147887091521,0.9871980291148876,0.9068563791397544,0.9854671180125784
663544,ACF54603,1,0.9538824907103112,0.9871980291148876,0.9068563791397544,0.9854671180125784
9047,ACF54603,0,0.9751296957219674,0.9871980291148876,0.9068563791397544,0.9854671180125784
1926787,ACF54603,1,0.9801157262090956,0.9871980291148876,0.9068563791397544,0.9854671180125784
711382,ACF54603,1,0.9781317505135652,0.9871980291148876,0.9068563791397544,0.9854671180125784
665126,ACF54603,1,0.9987927115290652,0.9871980291148876,0.9068563791397544,0.9854671180125784
665224,ACF54603,1,0.9745425419363326,0.9871980291148876,0.9832922597557705,0.9854671180125784
742390,ACF54603,1,0.915735302601716,0.9871980291148876,0.9832922597557705,0.9854671180125784
20313,ACF54603,0,0.7523259969017458,0.9871980291148876,0.9832922597557705,0.9854671180125784
3245852,ACF54603,1,0.9633879570432182,0.9871980291148876,0.9832922597557705,0.9854671180125784
2396278,ACF54603,1,0.9518907865373422,0.9871980291148876,0.984374259605727,0.9854671180125784
986880,ACF54603,1,0.9447899775833141,0.9871980291148876,0.984374259605727,0.9854671180125784
661735,ACF54603,1,0.983728357964087,0.9871980291148876,0.984374259605727,0.9854671180125784
1252163,ACF54603,1,0.9744429836272284,0.9871980291148876,0.984374259605727,0.9854671180125784
1023,ACF54603,0,0.8438833008624519,0.9871980291148876,0.984374259605727,0.9854671180125784
935083,ACF54603,1,0.9727387434810768,0.9871980291148876,0.984374259605727,0.9854671180125784
1486155,ACF54603,1,0.9797145814322392,0.9871980291148876,0.984374259605727,0.9854671180125784
6825,ACF54603,1,0.9691021132808826,0.9871980291148876,0.984374259605727,0.9854671180125784
278483,ACF54603,1,0.9512054718383012,0.9871980291148876,0.984374259605727,0.9854671180125784
2604480,ACF54603,1,0.9903035173202058,0.9871980291148876,0.984374259605727,0.9854671180125784
665158,ACF54603,1,0.9892370642692973,0.9871980291148876,0.960410314546332,0.9854671180125784
5994,1N8E_E,0,0.9826025674572008,0.9945329314456404,0.960410314546332,0.9854671180125784
1983,1N8E_E,0,0.9357801667503928,0.9945329314456404,0.960410314546332,0.9854671180125784
774,1N8E_E,0,0.9605514274120128,0.9945329314456404,0.960410314546332,0.9854671180125784
1548942,1N8E_E,0,0.9748545905791428,0.9945329314456404,0.960410314546332,0.9854671180125784
5215,1N8E_E,0,0.9827110647635259,0.9945329314456404,0.960410314546332,0.9854671180125784
499,1N8E_E,0,0.9708703380908168,0.9945329314456404,0.8684851725888245,0.9854671180125784
3735,1N8E_E,0,0.7686789548402575,0.9945329314456404,0.8684851725888245,0.9854671180125784
5734,1N8E_E,0,0.9735892392868349,0.9945329314456404,0.8684851725888245,0.9854671180125784
53025,1N8E_E,0,0.9868228560460636,0.9945329314456404,0.8684851725888245,0.9854671180125784
5355,1N8E_E,0,0.9525247705168218,0.9945329314456404,0.8684851725888245,0.9854671180125784
3784,1N8E_E,0,0.9661846376727627,0.9945329314456404,0.8684851725888245,0.9854671180125784
4542,1N8E_E,0,0.978171742007869,0.9945329314456404,0.8684851725888245,0.9854671180125784
2519,1N8E_E,0,0.9592871758700486,0.9945329314456404,0.8684851725888245,0.9854671180125784
47965,1N8E_E,0,0.9835713605418048,0.9945329314456404,0.8684851725888245,0.9854671180125784
5426,1N8E_E,0,0.9674881252621148,0.9945329314456404,0.8684851725888245,0.9854671180125784
4507,1N8E_E,0,0.9968633821528188,0.9945329314456404,0.8684851725888245,0.9854671180125784
698,1N8E_E,0,0.9993127747279944,0.9945329314456404,0.8684851725888245,0.9854671180125784
92727,1N8E_E,0,0.9891110565315612,0.9945329314456404,0.8684851725888245,0.9854671180125784
4826,1N8E_E,0,0.962286180111078,0.9945329314456404,0.8684851725888245,0.9854671180125784
15209,1N8E_E,0,0.972664799890668,0.9945329314456404,0.8684851725888245,0.9854671180125784
54677470,1N8E_E,0,0.9771036561147088,0.9945329314456404,0.8684851725888245,0.9854671180125784
33613,1N8E_E,0,0.9861764860374136,0.9945329314456404,0.9292776679965168,0.9854671180125784
12560,1N8E_E,0,0.998981724772965,0.9945329314456404,0.9292776679965168,0.9854671180125784
5538,1N8E_E,0,0.9730217732193006,0.9945329314456404,0.9292776679965168,0.9854671180125784
204,1N8E_E,0,0.9035270095014472,0.9945329314456404,0.9292776679965168,0.9854671180125784
3019,1N8E_E,0,0.933624439427224,0.9945329314456404,0.9292776679965168,0.9854671180125784
3476,1N8E_E,0,0.9819746774185264,0.9945329314456404,0.9292776679965168,0.9854671180125784
4993,1N8E_E,0,0.9847053912049778,0.9945329314456404,0.9292776679965168,0.9854671180125784
3825,1N8E_E,0,0.9836450910031764,0.9945329314456404,0.9292776679965168,0.9854671180125784
3825,1N8E_E,0,0.9836450910031764,0.9945329314456404,0.9292776679965168,0.9854671180125784
5865,1N8E_E,0,0.9701437194610912,0.9945329314456404,0.9292776679965168,0.9854671180125784
4485,1N8E_E,0,0.9935073505329364,0.9945329314456404,0.9292776679965168,0.9854671180125784
60606,1N8E_E,0,0.9664299385668692,0.9945329314456404,0.9292776679965168,0.9854671180125784
4583,1N8E_E,0,0.9777459679699394,0.9945329314456404,0.9292776679965168,0.9854671180125784
4583,1N8E_E,0,0.9777459679699394,0.9945329314456404,0.9292776679965168,0.9854671180125784
5323,1N8E_E,0,0.9764712838795704,0.9945329314456404,0.9562017173434626,0.9854671180125784
3363,1N8E_E,0,0.9548693701356132,0.9945329314456404,0.9562017173434626,0.9854671180125784
82153,1N8E_E,0,0.9789798607907744,0.9945329314456404,0.9562017173434626,0.9854671180125784
16490,1N8E_E,0,0.9828516010028548,0.9945329314456404,0.9562017173434626,0.9854671180125784
445354,1N8E_E,0,0.9740740038285388,0.9945329314456404,0.9562017173434626,0.9854671180125784
36462,1N8E_E,0,0.9823372687091734,0.9945329314456404,0.9562017173434626,0.9854671180125784
38258,1N8E_E,0,0.9408161107100812,0.9945329314456404,0.9562017173434626,0.9854671180125784
54678486,1N8E_E,0,0.998206110033818,0.9945329314456404,0.9562017173434626,0.9854671180125784
4810,1N8E_E,0,0.9637282010987568,0.9945329314456404,0.9562017173434626,0.9854671180125784
9444,1N8E_E,0,0.8868625473444208,0.9945329314456404,0.9562017173434626,0.9854671180125784
5831,1N8E_E,0,0.9297942804017526,0.9945329314456404,0.9562017173434626,0.9854671180125784
35370,1N8E_E,0,0.9741630177614922,0.9945329314456404,0.9089567789270536,0.9854671180125784
657298,1N8E_E,0,0.7771583106982831,0.9945329314456404,0.9089567789270536,0.9854671180125784
3676,1N8E_E,0,0.9553669922830844,0.9945329314456404,0.9089567789270536,0.9854671180125784
2754,1N8E_E,0,0.979048716808698,0.9945329314456404,0.9089567789270536,0.9854671180125784
191,1N8E_E,0,0.9890202214961478,0.9945329314456404,0.9089567789270536,0.9854671180125784
191,1N8E_E,0,0.9890202214961478,0.9945329314456404,0.9089567789270536,0.9854671180125784
20279,1N8E_E,0,0.9924435231584458,0.9945329314456404,0.9188393668812869,0.9854671180125784
2761171,1N8E_E,0,0.9904705586856859,0.9945329314456404,0.9188393668812869,0.9854671180125784
1775,1N8E_E,0,0.911164656721042,0.9945329314456404,0.9188393668812869,0.9854671180125784
667476,1N8E_E,0,0.8873235483848624,0.9945329314456404,0.9188393668812869,0.9854671180125784
5430,1N8E_E,0,0.944075630021902,0.9945329314456404,0.9188393668812869,0.9854671180125784
969516,1N8E_E,0,0.9805865738185272,0.9945329314456404,0.9188393668812869,0.9854671180125784
6249,1N8E_E,0,0.984855932488185,0.9945329314456404,0.9188393668812869,0.9854671180125784
2466,1N8E_E,0,0.9594778727112012,0.9945329314456404,0.9188393668812869,0.9854671180125784
6291,1N8E_E,0,0.9984293657214892,0.9945329314456404,0.937994214387999,0.9854671180125784
7619,1N8E_E,0,0.9957043300461134,0.9945329314456404,0.937994214387999,0.9854671180125784
2554,1N8E_E,0,0.958186241195416,0.9945329314456404,0.937994214387999,0.9854671180125784
3478,1N8E_E,0,0.9757275063712942,0.9945329314456404,0.937994214387999,0.9854671180125784
2162,1N8E_E,0,0.9706347122591968,0.9945329314456404,0.937994214387999,0.9854671180125784
5280793,1N8E_E,0,0.9857636233400374,0.9945329314456404,0.9305985314921154,0.9854671180125784
10133,1N8E_E,0,0.9864384427412048,0.9945329314456404,0.9733146379184705,0.9854671180125784
10133,1N8E_E,0,0.9864384427412048,0.9945329314456404,0.9733146379184705,0.9854671180125784
34359,1N8E_E,0,0.9341965081697716,0.9945329314456404,0.9733146379184705,0.9854671180125784
892,1N8E_E,0,0.9415581807420086,0.9945329314456404,0.9733146379184705,0.9854671180125784
3121,1N8E_E,0,0.9619250628249052,0.9945329314456404,0.9733146379184705,0.9854671180125784
68844,1N8E_E,0,0.9401698861922624,0.9945329314456404,0.9733146379184705,0.9854671180125784
4912,1N8E_E,0,0.9758212293856958,0.9945329314456404,0.9733146379184705,0.9854671180125784
56959,1N8E_E,0,0.9892857758621896,0.9945329314456404,0.9733146379184705,0.9854671180125784
2247,1N8E_E,0,0.9879271870084064,0.9945329314456404,0.9733146379184705,0.9854671180125784
5756,1N8E_E,0,0.9950464647016388,0.9945329314456404,0.9733146379184705,0.9854671180125784
11683,1N8E_E,0,0.980252622454222,0.9945329314456404,0.867894559621983,0.9854671180125784
5280754,1N8E_E,0,0.991585200337248,0.9945329314456404,0.867894559621983,0.9854671180125784
5329,1N8E_E,0,0.9753001125143512,0.9945329314456404,0.867894559621983,0.9854671180125784
4449,1N8E_E,0,0.99751144417412,0.9945329314456404,0.9024455086500466,0.9854671180125784
5775,1N8E_E,0,0.9758263981905836,0.9945329314456404,0.9024455086500466,0.9854671180125784
3899,1N8E_E,0,0.9578298036751772,0.9945329314456404,0.9024455086500466,0.9854671180125784
4477,1N8E_E,0,0.9779058277733578,0.9945329314456404,0.9024455086500466,0.9854671180125784
644241,1N8E_E,0,0.9989524601617272,0.9945329314456404,0.9024455086500466,0.9854671180125784
2723601,1N8E_E,0,0.9495317464427792,0.9945329314456404,0.9024455086500466,0.9854671180125784
1727,1N8E_E,0,0.8987372915376949,0.9945329314456404,0.9449302541853807,0.9854671180125784
243,1N8E_E,0,0.9913015435991124,0.9945329314456404,0.9449302541853807,0.9854671180125784
3957,1N8E_E,0,0.9828394062954976,0.9945329314456404,0.9449302541853807,0.9854671180125784
2733526,1N8E_E,0,0.9778780896466482,0.9945329314456404,0.9449302541853807,0.9854671180125784
2723,1N8E_E,0,0.9468899301170376,0.9945329314456404,0.9449302541853807,0.9854671180125784
2448,1N8E_E,0,0.9436608090234389,0.9945329314456404,0.9449302541853807,0.9854671180125784
298,1N8E_E,0,0.9487904128592888,0.9945329314456404,0.9449302541853807,0.9854671180125784
60795,1N8E_E,0,0.9862302907428364,0.9945329314456404,0.9449302541853807,0.9854671180125784
71815,1N8E_E,0,0.932979439777893,0.9945329314456404,0.9449302541853807,0.9854671180125784
151166,1N8E_E,0,0.9778942032783496,0.9945329314456404,0.9449302541853807,0.9854671180125784
2756,1N8E_E,0,0.9822573614906864,0.9945329314456404,0.9449302541853807,0.9854671180125784
3830,1N8E_E,0,0.9643916639383012,0.9945329314456404,0.9449302541853807,0.9854671180125784
5311,1N8E_E,0,0.9651048114679988,0.9945329314456404,0.9449302541853807,0.9854671180125784
129228,1N8E_E,0,0.8593487040197036,0.9945329314456404,0.9449302541853807,0.9854671180125784
5362129,1N8E_E,0,0.980723147149648,0.9945329314456404,0.9252200030535711,0.9854671180125784
2794,1N8E_E,0,0.984586648736422,0.9945329314456404,0.9252200030535711,0.9854671180125784
5328,1N8E_E,0,0.9694055073401108,0.9945329314456404,0.9252200030535711,0.9854671180125784
5320,1N8E_E,0,0.9657291754106658,0.9945329314456404,0.9252200030535711,0.9854671180125784
16362,1N8E_E,0,0.9768597719089438,0.9945329314456404,0.9252200030535711,0.9854671180125784
3893,1N8E_E,0,0.9692386687510116,0.9945329314456404,0.9252200030535711,0.9854671180125784
3033637,1N8E_E,0,0.99359534909767,0.9945329314456404,0.9846399938322427,0.9854671180125784
666418,1N8E_E,0,0.9831357935671424,0.9945329314456404,0.9846399938322427,0.9854671180125784
3308,1N8E_E,0,0.9742257672443556,0.9945329314456404,0.9846399938322427,0.9854671180125784
2833,1N8E_E,0,0.9831879146294178,0.9945329314456404,0.9846399938322427,0.9854671180125784
4011,1N8E_E,0,0.975734337677968,0.9945329314456404,0.9846399938322427,0.9854671180125784
5881,1N8E_E,0,0.9554231850100342,0.9945329314456404,0.9846399938322427,0.9854671180125784
6018,1N8E_E,0,0.9775816010384616,0.9945329314456404,0.9846399938322427,0.9854671180125784
110635,1N8E_E,0,0.9834905374157448,0.9945329314456404,0.9846399938322427,0.9854671180125784
4911,1N8E_E,0,0.9356603542969822,0.9945329314456404,0.9846399938322427,0.9854671180125784
9552079,1N8E_E,0,0.9885014314996792,0.9945329314456404,0.9846399938322427,0.9854671180125784
2145,1N8E_E,0,0.7088573565833584,0.9945329314456404,0.9846399938322427,0.9854671180125784
57363,1N8E_E,0,0.9776439266442492,0.9945329314456404,0.9540202348639649,0.9854671180125784
5904,1N8E_E,0,0.9780832796666868,0.9945329314456404,0.9540202348639649,0.9854671180125784
3339,1N8E_E,0,0.9757691999345792,0.9945329314456404,0.9540202348639649,0.9854671180125784
1676,1N8E_E,0,0.9889816142919696,0.9945329314456404,0.9504610829206155,0.9854671180125784
5918,1N8E_E,0,0.9291058567832321,0.9945329314456404,0.9504610829206155,0.9854671180125784
2576,1N8E_E,0,0.9829560750570984,0.9945329314456404,0.9504610829206155,0.9854671180125784
5505,1N8E_E,0,0.9682553624896192,0.9945329314456404,0.9504610829206155,0.9854671180125784
2153,1N8E_E,0,0.8670007695798112,0.9945329314456404,0.9504610829206155,0.9854671180125784
208902,1N8E_E,0,0.9518725394576116,0.9945329314456404,0.9504610829206155,0.9854671180125784
3640,1N8E_E,0,0.9854926185189188,0.9945329314456404,0.9504610829206155,0.9854671180125784
3385,1N8E_E,0,0.749349286571233,0.9945329314456404,0.9504610829206155,0.9854671180125784
5905,1N8E_E,0,0.9561623003097136,0.9945329314456404,0.9988478940121717,0.9854671180125784
4684,1N8E_E,0,0.9561226345047552,0.9945329314456404,0.9988478940121717,0.9854671180125784
6231,1N8E_E,0,0.9882747166444324,0.9945329314456404,0.9988478940121717,0.9854671180125784
4594,1N8E_E,0,0.9613374514774534,0.9945329314456404,0.9988478940121717,0.9854671180125784
3661,1N8E_E,0,0.9907544130436488,0.9945329314456404,0.9988478940121717,0.9854671180125784
3661,1N8E_E,0,0.9907544130436488,0.9945329314456404,0.8894244859281554,0.9854671180125784
130313,1N8E_E,0,0.9640485129372685,0.9945329314456404,0.8894244859281554,0.9854671180125784
4472,1N8E_E,0,0.9758947543528744,0.9945329314456404,0.8894244859281554,0.9854671180125784
64143,1N8E_E,0,0.9882328745293572,0.9945329314456404,0.8894244859281554,0.9854671180125784
2170,1N8E_E,0,0.9907481922266784,0.9945329314456404,0.8894244859281554,0.9854671180125784
3702,1N8E_E,0,0.9720873998692336,0.9945329314456404,0.8894244859281554,0.9854671180125784
5991,1N8E_E,0,0.9989607715374323,0.9945329314456404,0.8894244859281554,0.9854671180125784
32798,1N8E_E,0,0.9775197512206776,0.9945329314456404,0.8894244859281554,0.9854671180125784
54676537,1N8E_E,0,0.9999161300964241,0.9945329314456404,0.8695455226700674,0.9854671180125784
3114,1N8E_E,0,0.9544039112137336,0.9945329314456404,0.8695455226700674,0.9854671180125784
2082,1N8E_E,0,0.9837779172542134,0.9945329314456404,0.8695455226700674,0.9854671180125784
6279,1N8E_E,0,0.957867977700716,0.9945329314456404,0.8695455226700674,0.9854671180125784
3168,1N8E_E,0,0.9786942600760355,0.9945329314456404,0.8695455226700674,0.9854671180125784
3698,1N8E_E,0,0.9736752979999782,0.9945329314456404,0.8695455226700674,0.9854671180125784
2265,1N8E_E,0,0.9586798840684618,0.9945329314456404,0.8695455226700674,0.9854671180125784
5746,1N8E_E,0,0.9722091570346226,0.9945329314456404,0.8695455226700674,0.9854671180125784
123631,1N8E_E,0,0.9803492633365538,0.9945329314456404,0.8695455226700674,0.9854671180125784
6009,1N8E_E,0,0.9628296128176692,0.9945329314456404,0.8695455226700674,0.9854671180125784
3559,1N8E_E,0,0.9733306504033564,0.9945329314456404,0.8695455226700674,0.9854671180125784
4506,1N8E_E,0,0.9891963091465144,0.9945329314456404,0.8695455226700674,0.9854671180125784
5155,1N8E_E,0,0.9656558490789984,0.9945329314456404,0.8695455226700674,0.9854671180125784
3396,1N8E_E,0,0.9823441174543068,0.9945329314456404,0.9909645916459257,0.9854671180125784
3267,1N8E_E,0,0.9948644951194948,0.9945329314456404,0.9909645916459257,0.9854671180125784
2720,1N8E_E,0,0.9636120854650077,0.9945329314456404,0.9909645916459257,0.9854671180125784
4649,1N8E_E,0,0.9296800715525486,0.9945329314456404,0.9909645916459257,0.9854671180125784
2763,1N8E_E,0,0.9301362031625802,0.9945329314456404,0.9909645916459257,0.9854671180125784
4107,1N8E_E,0,0.9979546357734936,0.9945329314456404,0.9909645916459257,0.9854671180125784
3672,1N8E_E,0,0.961480286849672,0.9945329314456404,0.9909645916459257,0.9854671180125784
3672,1N8E_E,0,0.961480286849672,0.9945329314456404,0.9684838835371042,0.9854671180125784
3335,1N8E_E,0,0.9823031310502016,0.9945329314456404,0.9684838835371042,0.9854671180125784
160530,1N8E_E,0,0.9861309065493008,0.9945329314456404,0.9684838835371042,0.9854671180125784
2662,1N8E_E,0,0.9917807111561886,0.9945329314456404,0.9547520754262324,0.9854671180125784
2812,1N8E_E,0,0.9749835676310188,0.9945329314456404,0.9547520754262324,0.9854671180125784
446596,1N8E_E,0,0.953462298634885,0.9945329314456404,0.9547520754262324,0.9854671180125784
4621,1N8E_E,0,0.9775957543275376,0.9945329314456404,0.9547520754262324,0.9854671180125784
2537,1N8E_E,0,0.9063112764918456,0.9945329314456404,0.9547520754262324,0.9854671180125784
1986,1N8E_E,0,0.975912166472348,0.9945329314456404,0.9547520754262324,0.9854671180125784
5281070,1N8E_E,0,0.8765465676633638,0.9945329314456404,0.9547520754262324,0.9854671180125784
3647,1N8E_E,0,0.9692913055369436,0.9945329314456404,0.9547520754262324,0.9854671180125784
4909,1N8E_E,0,0.9558140904869692,0.9945329314456404,0.9547520754262324,0.9854671180125784
2266,1N8E_E,0,0.9552526556333184,0.9945329314456404,0.9547520754262324,0.9854671180125784
2727,1N8E_E,0,0.8808030493517403,0.9945329314456404,0.9557781298754221,0.9854671180125784
5560,1N8E_E,0,0.9472048454325808,0.9945329314456404,0.9557781298754221,0.9854671180125784
10621,1N8E_E,0,0.9908230323553208,0.9945329314456404,0.9557781298754221,0.9854671180125784
4632,1N8E_E,0,0.9991429373151683,0.9945329314456404,0.9557781298754221,0.9854671180125784
1046,1N8E_E,0,0.9524917752839508,0.9945329314456404,0.9557781298754221,0.9854671180125784
4197,1N8E_E,0,0.9700396573878359,0.9945329314456404,0.9273934940974328,0.9854671180125784
637511,1N8E_E,0,0.9157600263342248,0.9945329314456404,0.9273934940974328,0.9854671180125784
4764,1N8E_E,0,0.9710938430777084,0.9945329314456404,0.9273934940974328,0.9854671180125784
5333,1N8E_E,0,0.9456363302100556,0.9945329314456404,0.8940717740203339,0.9854671180125784
5147,1N8E_E,0,0.9610458793200576,0.9945329314456404,0.8940717740203339,0.9854671180125784
2722,1N8E_E,0,0.935755726244648,0.9945329314456404,0.8940717740203339,0.9854671180125784
2712,1N8E_E,0,0.9797457402278428,0.9945329314456404,0.8940717740203339,0.9854671180125784
2197,1N8E_E,0,0.9950605861025488,0.9945329314456404,0.8940717740203339,0.9854671180125784
3408,1N8E_E,0,0.989187329137177,0.9945329314456404,0.8940717740203339,0.9854671180125784
